,NU_INSCRICAO,NU_NOTA_MT
2855,89ee650f4b18600df329689aabcd687e8ea3ca5a,511.674
2856,e457e8f1f9a458e1115a77d58a3effcaebe7f49e,401.674
2857,7ecdbf15492309acef88a0cea8202c5f753f4be8,608.675
2858,b129145e9fa4672ac2ff2e9029b1da8caededbd0,481.626
2859,828f76a49e5571369cc38c0424f3ef6098dc98da,481.626
2860,bc2cbc1470b13023cae4e0b171970c29eab5f8af,549.137
2861,ebbe51e0e45b1af6a3581b735c9391a0f10c3ca8,481.626
2862,8650b36bb6108cebc07364fe068238a716575b26,453.907
2863,1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,660.716
2864,816ba4bae3ff674339493b188abd6946891190a4,420.873
2865,d134a7e70be9b9360539c8721b7d00a2969ebae3,481.626
2866,7f254637ff008fca97bdca8d6341a58aca7b6c6e,515.636
2867,3f26c9b465e29cbf697ec03a0e29115683a5855a,424.978
2868,ba0e14a4dbbd763c46777e5f14da21219ffaa172,386.312
2869,83784ad3771cbe2da4b1f1d810ee402fd68f51e5,427.129
2870,ba081bdc6e11a4364b8cc398ad8bce51383cd261,481.626
2871,7528625c7695f25665da7eff0a75b2e42fe25d51,488.221
2872,80d4a78f2c741178a286f0383946fae0a1b1a452,487.325
2873,f9498d084d82309516f4b32ad5eb0b6ead920b2e,500.825
2874,6d7936cd053671f5fa83cb0b17541834f752f2e2,461.264
2875,82d718bca0d0bf2440d1b0703e3952bda0d02dfe,550.737
2876,9f75e68e9754aa2c5b8776372ce0bf895d868949,554.614
2877,6c39c98faf734bfb5082897e378e39946eb10d93,422.795
2878,70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,414.687
2879,6405866582cfa671329a8ecd69574a0cd1a04736,447.659
2880,fbdfe67d01049e3227ff41861ad00710d85b9039,481.626
2881,b0e826be3f7fec09a5ab4ffdf39b02074f52257a,439.542
2882,0697517f1ee45b47bbf39e67ad89db1c16f99aeb,426.732
2883,715703f8da45840db25b9a94f094b3790946c1cd,431.303
2884,d8dbd1b69422da966feb6005d1ccce48548656d9,453.91
2885,4019d2f602005d121df30144dfb94a4415eb8a0c,554.003
2886,3b618106b573abf76aa2e1ad59e450fd001d170f,609.075
2887,f3269ce0d968a788d47c6f069c4a3df837c53198,594.85
2888,fc20052feadd87b6f71c2974acbde472d85e7bc7,398.233
2889,ef5f221a0c4ed1747aa949dba2f629e98f3a9438,712.651
2890,d3cd2e161aad20ae308e31d5d8b50ae102515186,610.957
2891,5cb712c29615493002d34a6b652ce482548ec824,481.626
2892,8cc6e2c636a728c62200b83e799c873033abbda1,425.491
2893,3a87da90d76f149ac97c166c2eac94889398a36c,436.239
2894,9bdf8d2765e09212783fd4fcee4ab75f752257b0,468.611
2895,617077170c6ea353da522b2d3a3c00567ce472f1,481.626
2896,b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,524.316
2897,ea3cf3a3d07f1a8fc156b4943c881944f3877a59,622.569
2898,e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,427.201
2899,8bab73cd62fc3355f80f3c22ce7eaa03a7c54a6d,481.626
2900,7a454b802a33e9bbfd90a6756ed5c937f4f622ae,488.737
2901,be06d4428b183206a54f935ffd637e17c78ec019,416.758
2902,cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,423.409
2903,9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,417.196
2904,b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,423.863
2905,8e96867defdd5eb0c68069b8bb0f9ae0fd3fa31d,256.588
2906,e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,482.913
2907,b51c926e18c5c6988c59600cef4d26967affc458,513.819
2908,de64092a5bdc63150e380295ba9386765b9281f8,481.626
2909,9fbe5c973f2341230109710c20deac899bed71ec,380.873
2910,132afa9d6557cfe2a487466721579a24d16b4de2,473.611
2911,644e204a4cbd6c0aa096e40288ac0495295f619d,532.972
2912,548188f5b0a3d2450aa676371d239101407effdd,438.872
2913,c5121aab1291aa9aefcd53293bbd58b1c010f14a,481.626
2914,4f19bda861b4811b2a1eae5201f177b33b7f8b73,414.362
2915,ec7568a362048cff5a24b71baf17f104026df3d6,467.9
2916,12d0990f4718a2770122a0c0ad754743534aa366,419.784
2917,b9cc0a191a085f277da57c5eb2e1e06309e4b391,481.626
2918,7c042324ec0eb3e63367111ebf85efc2b9affb7e,480.552
2919,92f81a08dc017be9b9f5680a73991aa90f9e4446,481.626
2920,e96c1055979740f78343c675bd8f1d7f8b732c48,481.626
2921,676b6d24d7dd2c35b0a57a58d0690e592503f1b4,397.406
2922,c77b6e1c9dce23533d7c072d2ae6b34ed55577a2,481.626
2923,20f4eea94dc7b605738de4e78284d9f71f3eb243,527.874
2924,5d4acf7f9c77080ae06cea9799cc101ede20861d,460.699
2925,037c5038930fa2596106850c7c8a59edad72f2c1,481.626
2926,e9a9867d1a7cfe3178297b744cf1b553a4885927,376.452
2927,1ee45b0f91818df74e7843adcfba00fde86753b9,481.626
2928,b696fa87729bbafcec0bde5a5455915f62ed5b13,580.117
2929,69a3189b5b0101904ef73a8b665a3867ac68a1a4,613.88
2930,b4e0e77bf6d31753654b906441054537df266109,481.626
2931,0a06eae30bb5fcdb15eb3d261a3d81207b260275,427.045
2932,734b646ae65ded93731056fb3d1c8dd944450cd0,382.912
2933,361e50b12f2c48e381adc51e1306930d31df04a0,602.828
2934,d888770cff4f31ad6829ec47884921b31c57366b,429.097
2935,7a5c90afaff8a6169ef1ea72181606d79b9d6378,651.862
2936,359bd9844053bc96f774278bb2ab965606c7b9ed,531.257
2937,bc4ae3f2f8d846b4db80a0e667d9f4697d1de651,497.362
2938,170ed1f90204a83c85b49070b17abb6a1ce22e6c,509.133
2939,08355fec0d5a2044db67315d2ab95fd813ff5c29,457.496
2940,81c3754ef3405cfb729302cad6b19c8cf2ca4809,481.626
2941,44ef5e76d145d5eedec1c4d45c27a117397e095c,481.626
2942,4ad24f4e8bf49f4b9da97a29fcb613973583956e,481.626
2943,dc6c3c108841812f15d3d27ea569f6c448aa3ffb,441.169
2944,819a718cc8cbcc640b10e75b2fa83df51861809f,454.421
2945,9d32d44962c04cf96af0b546791053e1c0b9e6a3,481.626
2946,d131455be28aca75c7aa584dafbb72ec6df98d18,522.932
2947,37e0ca73fa5d4112b13b03bc319d9f048a10f172,481.626
2948,2cbe0589b4fe0e4458b0cf7f6bfff3c6740cc1ec,515.09
2949,640bca070860f553c53520e3ea3ab0e86664f64e,479.981
2950,6b0553528b40f4ce831bbfec2e95a3ff5d1ab311,481.626
2951,1b4461cc2b948edbb5f737325a4e31b6e6f98797,484.999
2952,dd63e7bc5d4ea8a9c0af9ffab318e8b2eb44945d,437.981
2953,dd9472d01c77816f50f6fa6dfb64b8b382e4cc08,538.468
2954,013599b786414d494aa114e5e2d7df923504e57a,487.832
2955,20fcb39e851bbbfb546161d2fd870df94ae8ce25,481.626
2956,18343d926a036f75a55798195569a7ee65854e73,511.735
2957,e276f34dc8fd34f3d5e5a83941f35d833f82c73f,465.527
2958,4ad71376851f329e51c8032235f941aa94d0e71b,484.776
2959,25392540b9f74992d7437fd3448a8ca00e71dc47,477.636
2960,789fffef6c157dac09ababb9707f80b19483d627,512.617
2961,b70538f08ddf1a96542d714a6806b352b30fd85e,475.118
2962,d1254c3f862adb5b712fa171e01be8fce8b7041f,521.344
2963,35cba76e6dbe536dbf05dd9f9248bd058856c0bf,481.626
2964,8d4bc82d3278b1fc49ec5112c423612611c6cfee,384.025
2965,189e47f2bb91095864a695c23baed5c0d43301a2,415.687
2966,eb65f90b1a02d029aed00ed2e671d34ab7b3df95,481.626
2967,b5a6c99e0a60f42bdcd58c77460ab168ec8a796d,501.962
2968,97a587003c6f723b3fec6e0bad35b6262585dac0,474.826
2969,a5ebc24b3d568bae31750c27188fd1ab8804a5a1,481.626
2970,6f0fd2df793d97c4ec15eb30c28350034c9cafff,481.626
2971,7bbabf49e36a82e80d3d2d0e3b88b9e32e352c72,574.817
2972,83a6c35f49545dad78534625cddb7ce17068d5c8,481.626
2973,0ca2197e70477c761346f9956e1f6008627c8872,428.218
2974,ea3c720e2731002536b9dd7eaea2a303b6435d8d,422.809
2975,47f77c8edf0812b4dc1a2279f060e79c1d40b791,656.199
2976,fadd997e6f8d710979feb567346b6c82904de506,481.626
2977,4196d03ada472cf393b9f9ce5ec0959bbf327771,406.449
2978,d4ea13e147e25118edce09f56280791853afdb6c,481.626
2979,78fb3977da3d0df8ef860a1c915af7924abaaf45,443.656
2980,c54cbdc74a346842b5e2800efaab4e6f768b4bab,449.038
2981,3c68cd7995ce49798e7518f235ee2b018dd8ae8e,514.495
2982,ffe33d71216c8e008ce660d6f289e3c44d204e51,481.626
2983,67cf585383950d762e6e391c463d671a5ae85d7b,448.328
2984,86ff26c3cfcabeccd14ca102485233114b9b8eb0,585.118
2985,85c545e3bdc462f4cfc3de81e5d20b7e6408ee8f,482.995
2986,82fe6e3d4554fc81abf6008cc42c4fbe0f011aea,489.32
2987,407be45e519ff34300dac5537b911ac27d358b7e,411.422
2988,7c87654f05b10251b2cccd938c2bc897f8e456bc,546.749
2989,28cff56417acdbaee827d8b8da61f8fd81ab8fd9,480.532
2990,34f65e94beefbf1460d8e735254c651e5269c67b,481.626
2991,43ddd9a60b7f2cd6bf2567fd0bd3822bf590db93,625.843
2992,206d270313876e13d25eb8b34b66b5fe9caff25e,509.349
2993,d0bcfe9679bd2422e061bd289c756a932b741261,470.344
2994,35f7449a7bd8a2ee05b5e98d5cfb348d28240fa8,474.061
2995,c81741bdc8ff492f4dd78036d3f2e4011992806c,416.56
2996,61dd544623f4452d1c607cc5d882ad6f8f7ebbe3,505.414
2997,c10de540c75a3f2e7a8d291d6d6a5edff1c76c31,481.626
2998,e6c93e838e090b96a97db0a212e3d5ad7e67a8c4,679.935
2999,0e2220aca9cc701cbbcd740a0bd1a9d45e786ac0,532.542
3000,fad9d0e329e73a4da6378fb3b1d0117dc37c1680,436.966
3001,9d91ad70728288e1ead891eb2b97be08fdb158b5,486.581
3002,460a86304849bff208ecc8a01cacef1de540f316,482.492
3003,b263e0e5bc90298ba360b1d17758f3ce4df5a9f9,420.984
3004,58c91cf057c71bbb3474d0997403b54336420c25,521.838
3005,ff3f5cecf1b14062f887674e604d2c63ee628907,454.401
3006,81e7454bdac255e7d2d8859e6a0e61cf03220996,481.626
3007,226a463b48bdaa965d1003bed0d828390aeef264,585.091
3008,ab5f778d57da30e554b370b90de4edeadbf28feb,476.949
3009,c02788a099127cb404ee9116c3a0aa477ec294f4,481.626
3010,ca204a1d791beb65f700596f752e047e414dbb3f,481.626
3011,58ca01e50a43d9b62dada497e4aeaaa0df4cd979,402.092
3012,ed58c7001986f51f6752c0f775873e231d2e2016,506.697
3013,6269de1de35f23fe0484882107f2ed212f2d8f64,424.502
3014,29e02ba066c6424fe2f02c00915e58b8747f145f,481.626
3015,e3efa0301e38194794029570893c16ea30753027,565.64
3016,28083a99d4c1d9eb8ac4fdaf4b4e6cd0749bbcda,442.487
3017,bd2399c96d3cce39ac1e88d0fd6c340afe5d0502,506.734
3018,15337a2a4015542f2d7ce166e1af4fa50bc00f06,516.478
3019,3d5e2738e10d5e90b76e0f976d4b23fbe1712082,481.626
3020,7f331cd61f4851a5b0722578e39deed2f337d5d3,481.626
3021,cf8c613bc977e66c0ed898e2d80f47c916a1e466,588.408
3022,c0e056e6a7e9d9a60e0544ab7ffc8479865f1565,460.717
3023,6125d4d6f12c0c4bb34dc59c819886e055bf295e,567.88
3024,35c2f152e11563a73c63ca645dc218200e7598a6,455.151
3025,626adb6b476dd2bd0ee5fd7f3a0ef754351b9b94,490.62
3026,5064cbdb6b35d6c7d72766f41ab9b4cec6508213,423.351
3027,a2b0a1c9f2791f94a790637f3fec48dd9eac77a3,474.957
3028,f051ac100399acdcc3929becc16b43d6f9948314,542.945
3029,6b3fa568475b2e85aa720fac13974b954160e755,549.76
3030,d5cd072d83b6f94f61446f50f2609fb186a44e2b,462.937
3031,2ad0a36ad66e41485900d58fcb8e59b18770a697,507.983
3032,000d2fb8cf3442ad7b4623982f69625ed0ca34ee,401.843
3033,c5f841ead7c7813f3fb787094338fc42e512c401,414.168
3034,5b139ece88827e5fe189e69605554ecaef073da6,407.278
3035,d075a1e6ee3836896af81c5c9a6fe64fb40b7ace,442.373
3036,4cfddad74cebdf20175846d418662d0353aeac92,445.921
3037,2414cc883adab692c7d96953d35e2ae1e032d0ff,481.626
3038,be1cd032e2f4ee1762a368da8668e1c07361421c,446.308
3039,827413a533a5261ce8a163bb195dc1b1ea43aa80,507.668
3040,490bb7502e4fd58618acb9c24985058fe9b860c6,481.626
3041,0ad550be8cde711aeada9e58057aa60bbc3987dd,456.861
3042,e92ce2de84d61258716698c73f4c157cf5b058af,473.052
3043,39e2fabb3e18de72da9327553442c86659761fa9,599.286
3044,16385c83e1d7207a7e1e7f40c56add1a5109273a,458.192
3045,9b806eb533bd862526dda78af1ff3dc9f083e840,638.232
3046,612671f631a45b1fe2c68d9f0c84c1548ccb1da1,495.807
3047,6f858a13f425d6bdb2b9c2d6a49bd48c2e5e4247,429.57
3048,6e1f374a558d68ad09fcd01691e491abb27ece03,574.086
3049,391c72b840b9c38b5aa9fcaf10a8aa6ffa57842b,438.914
3050,934538cf00de74390aceeb6995012cf0519bfac4,431.141
3051,1de6f37cdddcd042f991e4d3a9fc1bbbc9cf483c,431.838
3052,278f1ed100593c6f2109f12ea72ad32db84f1d82,410.13
3053,93f4dbd6396039c24e39bc61376f648f6181b4e8,477.58
3054,164c941817195cb34a0fbd85d86d5610c4c66f3e,537.963
3055,9f6910d4aab78f96cef427cf074f9b069bc6c857,557.635
3056,ce9e9c4bbdf961f5f5f4a6a89013083fd65c63ab,421.093
3057,c227a7c44d82eb002eeb0f781cdfbdb811fbb730,595.165
3058,28386da5fa0d7513e3e86274fe39517b85013263,481.626
3059,33525baabdc26722af6154b04e87849668ce7bbd,541.665
3060,f910dd4f00cd5960ea016c9072e81b5025eb695f,451.137
3061,1af12f565c1a632fabe5a671a024fafa8198ae5e,497.525
3062,795a0f18bbf908f2fb42b0cc4c2eb1d5db0697d8,464.214
3063,ac853a8e1e75e5d4656a84181ec3121790cba7e2,483.155
3064,3993aba369171870f6a639de660f6e38b1b5334f,481.626
3065,4e90d6bfddfa32fc47ea46d5c298cf9e649d6a2d,457.907
3066,c3007ee66a14ea8d431d84be95dca8c6ed9fe8e8,481.626
3067,90760abd71b9ca614141f9f693db3a7447a3dc08,485.263
3068,ead58f335570b8888edc510f4bf92953783bbda1,455.944
3069,f32db80f2d9e769ddf76d0deb8862046f562ec39,466.687
3070,fa6baa671257b7a761763e1f3d8b9207a57c0fde,591.15
3071,9dd4dd007aff50518581e51b6ea8b3e68abc6496,468.278
3072,218f7a96db1bf24cd4bf9e81971d8e84ff126a58,481.626
3073,623237587f3a9b1174ca0dcb6818526c568a8813,481.626
3074,66866f66b96843255c05e6932cc228868d385ccb,508.588
3075,62fd9e671bb5219bf9a8f5aa19c33f6e0ebd2e59,456.824
3076,12c05e6694dce92588eece24fa662795854d0e98,593.137
3077,cfcb08a8b3342208a93879d62ba403a129091a4a,481.626
3078,eff78de0c8aaa0ede8ac6fc1a75a0196f3e01462,481.626
3079,b30c16fa946cbe4b62847e6cd141bd972e572e30,481.626
3080,a6d2d1119530aac4171faf13e833d7efb984a1ce,481.626
3081,d88f1075826faf5ddf8f32270d74b0d1a2949aff,438.032
3082,8883072dbf172e931df857740ce4c52930a308e8,484.711
3083,7899c0db9af232a376d83c2756e9a32d5a7316fc,465.489
3084,8bc3ec4fbf0d32c118186e2e41fe6eaf9719b03c,400.95
3085,2a1ca22bf393948843db24e7899eeeb38360115b,481.293
3086,1c802d922400d908aeb9d4b258bf8540a05a2f7b,480.552
3087,db8519711b8bb19bf5fdc0b6d873db13ef0a018f,481.626
3088,e161af051d5b91cd342da4b6e44de8a9c164591e,475.491
3089,1b5f4316f03f32ff7597f9db4d99186d33c7d2bf,471.317
3090,26482ca7572057986586e124bad404fa8e72a2ba,464.983
3091,4eccb10a4939bfd9e69a7d36168d36846d1b6424,481.626
3092,726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,455.628
3093,f589514f5efa4e129e4aa54f5ca1b8f7dc0cdf8e,399.201
3094,6ba0970c9259e02024a065dcd69f4fabc00c8b95,440.362
3095,e93eacd8df469abac6b8586456f9ff197a96df33,533.572
3096,138a13848768a115b165f3c1cbda35120e2c2363,440.233
3097,bc749e4f6557e7aeb95abc37d4262df75d58620d,460.188
3098,0e6b6abfde009866bf29522e6b259475b73ecb1e,565.153
3099,e642536b5a9228d12f9bd493673afd7e9a70dc32,442.626
3100,ab87cb8d722714f3100e2fba914b9b97151c2821,481.626
3101,c3b298659777c918a7ce057c20a160d4f6215afe,526.035
3102,79b3c03962bba8bbc739cdd352610a524de6cb36,481.626
3103,5911190ceb2db55c7da20dbf62a6bde6ef6e86ac,465.74
3104,69cc7e9220db4052f3a6b645036865001fb5c827,481.626
3105,ec89829867ee902414698682589ce8ce3265f39e,481.626
3106,4f8cc9e49d892f896b30989b2c8f15ca4d299c6f,481.626
3107,02c903d4ac44a253f259d316685b263410973294,493.099
3108,1287d8db67f4fbb8a1bebdaae175d09fe488dec9,481.626
3109,c17cc6754cd31c9ea7ff2f4b30d5dbf68e8715ff,465.382
3110,46b452f03c9b95b3e79b25595f68ae5fba83d3f9,384.429
3111,1148703f918a5899b28fb638828e465835b627b3,420.517
3112,d9fda7faff740646b0df0ba950c87c2614cf463b,384.548
3113,4488743f01a558be08be52d224dbe36c256d85c7,524.886
3114,a40dff7187e32a61a972efc99fd3b3464bea8049,481.626
3115,cdf374146e4cdc87ee18246b58bc5dcf7c1ae63c,634.303
3116,2de646edd915b6649c3fbd3af51aaa00d09040dc,440.506
3117,903f01fb1f4091b983ec30d668b8ac4e3619b37b,478.152
3118,d2df9bf43957d71f39d125ebfed6f161ec23af1d,467.146
3119,56197bfbf9fdbb18657868b121b2ce467dc65ed3,481.626
3120,e9e2c8ef22e6099685f812d994e0931f6ef76cab,526.201
3121,f95f5a60ce7134f3a8aa28bf86d336c38c5004e9,481.626
3122,adb32b22dd73f09554d9320aa96fa254d12d2f0e,431.215
3123,bf1574d0ca453e3643398b5bca69f64d21cf50ee,481.626
3124,422056c7d98c9115eeba85237f4eede97c79fde1,547.946
3125,d78f546dc4e0d0a1b75efe170d1b09c909f056ff,566.891
3126,fd5d711ebfb20e5c32d239e11fec3b86ce5dd375,447.804
3127,0e8ab7abfd8e10ca21229adb549fda15c89f2900,414.32
3128,bd09ed12d305ce65e639ab1ea2b00fd940ad7843,387.711
3129,8ab2fd93fd64dc7fa8ee590780a5498c0159c8ec,494.249
3130,a1b620374ee2ad3ce65d317c8e3557358dcea2d1,532.02
3131,a6f92b5e2a7046523db5a50942996836361b47c6,472.405
3132,04802a2b360dee4a73e182665ec051c08a4ccf74,481.626
3133,b2c40194c6dc9ff76121f3f842f0a5167932b353,481.626
3134,265bb9fdec8795cfb2fd5dd94af0cf27834df556,481.626
3135,1471744cb280f9378b8aa48a8e9bdb1b5a8340b0,529.796
3136,87d03ec4a277f52567da9b37e0a5cd5801acbebd,511.132
3137,bad18158e59d5af013e50a0c9a48f89f0dfd2e85,383.663
3138,9419571d87eb01cd325465e4fd7cb9ca5a24876a,515.277
3139,925804a89fd4ae9a587718ffd11b031087f07224,393.84
3140,084d4e847b3809c6ee6622dd2e095156230f471b,699.541
3141,2f9363be4f160bb39a25d9d1d92a446534b5af7a,450.467
3142,3a162493c1f3d12207b68218e370d7c5c05564b9,408.63
3143,13258e7a59216312cc745f270451992c43865f20,612.748
3144,bca16e9f2ebdd9fee3d9691d58d468262f1fc0ba,531.744
3145,6f362333af8b95210e329a6deffba0349e289ec6,481.626
3146,ff1fbc4c7dee5afc2ece2df4bcb48761f4e78166,511.751
3147,e67e7a557b728da274a0bac8ec4e9e55aebeb7ce,481.626
3148,168abc621aaee610809422b479954a580336ede9,589.612
3149,4dffbd1d4bf6792d183a3b0590c8ef2d1b8818ea,493.411
3150,cf5e89f010b2d55d05ba17987f0c589c9e5fcbd1,460.217
3151,1c954a988e05a2e9f3785cf8df8ec62cb87af7bf,449.838
3152,b73d778e5f29599f9a4cd93735ce81e6c25ad186,411.196
3153,c0e186cfae2c2a170e142560a50bb3d77e47021c,448.542
3154,4bb07d210a75447019c1825a8d73d57ab415bbb9,549.004
3155,08de7daf059f3d2464a6654f29757bc6d742f85b,355.799
3156,ab873a1eb2609e9b61c55ea4328e6744c2f3ef11,455.34
3157,571eaaab585e42afa999ebe6d3ba4afdeabc1f3f,450.345
3158,47117d7303f947c59e71db0307d7f18c4ad671c3,402.363
3159,80815afce34e35e82a40ab5c949ef4218c64ffe4,495.614
3160,db08f3cf9d08c25c991705c09c751c62e0a08a43,448.328
3161,38a7137c5fbd41fb4c9cd432dc55c4c9140519ca,500.121
3162,deff0ff464f4ed41fc33703484efa2e7e210826e,444.203
3163,b029471c912b96d1699362cd6eda2b078ad4fb3c,520.532
3164,ff0e557eddb3badc380ec80b1fbe7b909b8b0c54,465.306
3165,d0d46be0bccba21473f35ad8cc0d89655492cbbf,454.174
3166,0fd77200048ca50a61b9d8849d8d3c6aba72d878,503.814
3167,e4ea611af2a1b071dd70fa440eb014dce4d97a64,430.145
3168,a194c2856fdea1d6ad35721dd9be2887b752a709,483.918
3169,fa45a48b608c8215168f38f71211b0cb75479004,549.891
3170,2a39f204d782031179bb250c582662105a453897,444.732
3171,aab19c63284de92d62c46216ac158870828324c5,498.033
3172,f2ac3ed61e3e4761194e1730fb0663d2c7b89199,575.401
3173,005652f674c6a487c826e00875fa0ac9aa651729,496.751
3174,ccc08cbb2f384a28ff80211fbc9548b7995a05c7,481.626
3175,8505a36d40a5b9a6844205417be6a6ab9ceb488e,606.406
3176,bb0d14ea5cf7933f9b466aa397c681361bdb4dbe,481.626
3177,ebb006216b074271c27ad19c93d448f216df3bc9,412.367
3178,23c686ba730d5d6017bf0a97df64eee20b953310,417.341
3179,65f36109473914fd72db704f2eb826bb453882b7,481.626
3180,c6c79fc0b4aacea5bd383e5c910e12f737024131,440.841
3181,54a036550ed36355cea8e909ef95542fd3a00f77,444.706
3182,c304d4509ff5b97c22135118e35aba156c4c9227,481.626
3183,788fc9cba5b5e882b44d1a535e776c006c764724,437.981
3184,34368facff58fa65b7a8a98ab6d194eed27c6888,526.694
3185,1377ca1ad8f5992e19b1bf3fa657e4fa739acf69,449.193
3186,cfe0f454f1fd932111f000ae3ef25a0674514ff5,462.646
3187,de3c9e35201bbccb930a32ee40b5e630027d4997,481.626
3188,d2d7ef02e00563bd23f416c7b932eb671ea7190d,418.793
3189,462fb9a0459745bdf70bd342c49f061524b8120a,481.626
3190,72ec2b6edc3bf09a65f6b902dca52df42576e513,526.593
3191,383bcc5d18fdc2df23442b93375defec142ec866,559.989
3192,155b9450194d1f49f86a9a99db20e0350d55c14b,513.498
3193,d3ae1eb8f53b9400678b7a765220baa9d6750078,481.626
3194,a635f1bdfb8f785371e00a1c8e6db67f5f90c7ff,493.211
3195,15d21f8e7439106c7a8dc339a48913e4595e7f29,533.372
3196,9c5587d4992a90fef29ca47e1203203e5fab4eba,415.134
3197,e41ee5c6a8a821b0b8b729d169abfdc29023630b,523.542
3198,a000b5cd3e3e31d4ebb017eaac48e25a4eb7cd63,432.399
3199,5755f53529f7de560778205a8de981b09e1c9adf,478.425
3200,d5f700a4c81ec3bef0fc6dd6157aaab6300bd809,490.754
3201,3bae7f083b6a9ffa73681536a50bb03610a02385,399.045
3202,a2efb061676e54d05bec2a012af7cdc5e82649c8,481.626
3203,54f1f468782f51711417a118176cfa01d04402be,454.66
3204,6aa61681b73558caa69a609bf54a0e0cbeb7ab28,382.32
3205,4d62a980bdb8a3966430ea4722d447db9cfd75c5,590.496
3206,52035d9090e03bcf4462068cdda2580caf632d85,594.237
3207,f26def2630313fa7ea3650f49e162432cd4b5d38,481.626
3208,f72412d2357bf8a8a45f40c17c6d5d680008a6bb,481.626
3209,ac76a74ef1fad1f6f6cca44e8c1fed3a3e591cd0,452.096
3210,f23f69e494720b1e2ca6974f99ecae716aa96e86,462.764
3211,b4a5ce74e9dad08f4e41113222f300e8143e8680,481.626
3212,1a88dc9dcab61beb9827cc66291ec29ba440c5d6,574.926
3213,a3f733ca84831467b4c5d162b737437866ff772f,443.709
3214,20c42e9f018bb5ca1bc44158f0e86d161c7c886f,521.988
3215,9b67517e85b13270ee5ad1327ae822b0baa3f06c,481.626
3216,867bdd6d9526329e69f8c7ec310e7241894f70c0,411.116
3217,69c5b1a335f5a1a7890fba18c645292cf84b3510,508.798
3218,9d4b54f57d7b0e52e7ec8ca172ba62e50231a9c1,470.03
3219,867b2fbf177b95f1bd282985d7b117052853ad9f,575.159
3220,5a69a6d419f00ed23aaefa5dd6f767b15d7300e1,489.912
3221,f829a8274c3a363c4c66810773993495b85ca03b,551.851
3222,655ab05712f9bec21a959453151029215f91c325,421.679
3223,8bb28fed3ea663f471fc2c1edc605131053cb460,453.352
3224,7f5750eb2648d60f2bb176fa22fe20008ca4c224,406.022
3225,e8028411cdbb6ce2c5ac367d10918bb614e6797d,429.662
3226,62290729ef9644d05b5393134d45ea812e7581cc,540.486
3227,990544ab316961d6ee0ea6c5077947f3eb3c50c9,481.626
3228,93f3b61daa34ee7e4d08f26648645ebd6342c98b,484.691
3229,e5b9f23f8a69f00cc26ef2ab084fcff4a8fb3259,481.626
3230,ff694088105a9a8361f65d37dd82d8be0ef79674,403.405
3231,c775775f0d4036c7dbb88e310018eedbb946a021,413.043
3232,0753fb1c8fde85c5d77b94100e6f998ea604561f,462.553
3233,6b442c9454ab62286098a6069da4871c4acb154d,507.971
3234,9e8294ffb80e05eb5eb9e62e3e7ed6b8dcba9f13,460.928
3235,151fc006219cacf14cd778784c516fa4ddb112e1,481.626
3236,ba0a1509a6d7f5e0d3ff575cfc2a7691253bbb9b,532.556
3237,95d06e8a086e7f7f97299b7f1e58a4a21cef2a59,481.626
3238,ad210c0d8035360b6829ab8f3fceb21151f8e26b,417.76
3239,b21ac1ea3747226cf8728d192c0470ddbbb31328,481.626
3240,762ccb981ddfdd48e96ccdc7d8a75d2de7258621,481.626
3241,bc9bc1357f2b55fb87673bbfbc6697cf7b9f7f0f,481.626
3242,e24280c0ecb02afb76d45689c87b4686e8e32997,420.088
3243,92fe2c8c498e5bf7abb75c8533c9c7aaa8c9ed39,456.809
3244,9d3b50f88eb69fbd85859753a713439292712b02,403.173
3245,9126fbd622afeb3d3a05299cff0e51391c6eee00,531.955
3246,91cc4a0a71298cc458af1418b8ebb868a5c616cc,551.73
3247,74bdfd81c2a58a98072a1dd2372ddde2acb0ecd1,481.626
3248,7a991331fe38b04bbec6093638cda44d2b67995d,497.712
3249,4af42acd39ac1a491bf4a274c7a24bf8de5d9791,492.688
3250,616bf36841f2ca3aea5539d905775ba04f212545,452.562
3251,1c622d1913621a5098abd59c31fbba4bfd423bde,478.022
3252,7d6d2f0954f69dac3407666b36911c8ef3389cde,481.626
3253,18ba94b28fffb9fb2096e9b37678a732ec4a0b54,489.043
3254,2c893a51b89eacc9b51984e72fd0f2d15d949a6f,481.626
3255,f0421145a346f8df6360f005a6123106503aeeaf,419.202
3256,be4421d74de2e2a781b4ab3af72b80253e1b4f38,444.341
3257,a3c81deb318c4c5bbbf2fda4910a415a59389e65,554.375
3258,0992a1b48730c5582b249c9ec7d95ae4a8faba3a,481.626
3259,9c363a85321c14b6ed7985872bb2775e3544efef,442.825
3260,44f272d431d32d863b78208cf0bb0a5ec36b0e72,481.626
3261,5da3ef6feef557c3214eab0cf4b871688e486661,543.791
